direction,score,setup,reclaim,bars_since_flip,flip_time,event_time,entry_price,flip_level,protect_level,forecast_direction,forecast_score,atr_pct,stoch_d,recent_vix_spike,wait,flip_pos,event_pos,favorable_move_pct,adverse_move_pct,end_move_pct,bars_to_peak,favorable_move_atr,favorable_move_risk,stop_risk_pct,symbol,major_move_cutoff_pct,major_move,stoch_k
BUY,75.0,POST_FLIP_RECLAIM,True,1,2026-04-30 02:45:00,2026-04-30 03:00:00,0.3234693706035614,0.3232537806034088,0.3231468200683594,BUY,82.02624130445827,0.05464100977012501,90.98698825950628,False,1,5071,5072,0.8433059258062718,0.12783504736716336,0.6978734052520086,57,15.433571402762576,8.457082139887104,0.09971594361474764,TRX-USD,3.0,False,
BUY,82.0,EARLY_FLIP,False,0,2026-04-01 07:30:00,2026-04-01 07:30:00,0.313646525144577,0.313646525144577,0.3130504488945007,BUY,92.0,0.08450159310588731,19.662367327577737,False,0,2306,2306,0.8431019805627428,-0.0019478857885198452,0.631105493598517,23,9.977350125296075,4.43627818609019,0.19004713978628807,TRX-USD,3.0,False,
BUY,78.88334906176259,EARLY_FLIP,False,0,2026-04-10 23:15:00,2026-04-10 23:15:00,605.02734375,605.0281982421875,603.4754638671875,BUY,74.41674530881295,0.1914961737082057,18.101355116674142,True,0,3425,3425,0.8430036897867479,0.20082180880254635,0.23288147165352804,19,4.402195999337739,3.2865963973885006,0.25649747880713036,BNB-USD,3.0,False,
BUY,68.0,EARLY_FLIP,False,0,2026-04-26 08:30:00,2026-04-26 08:30:00,77578.9921875,77578.9921875,77468.3984375,BUY,90.3026221745824,0.09971403427126127,9.428483767753127,False,0,4902,4902,0.8428203874055386,0.29976502780281106,0.5920679033698617,28,8.452374769159741,5.91219270980503,0.14255631180759207,BTC-USD,3.0,False,
BUY,78.0,EARLY_FLIP,False,0,2026-03-18 05:45:00,2026-03-18 05:45:00,0.1008796840906143,0.1009015142917633,0.1005067154765129,BUY,80.44868052062034,0.2827966108150629,17.570384012508512,False,0,1147,1147,0.8427055500352084,6.319645384340514,-6.22655714889438,19,2.9798997505889573,2.2793303901395983,0.36971627881625213,DOGE-USD,3.0,False,
BUY,78.0,EARLY_FLIP,False,0,2026-03-30 14:45:00,2026-03-30 14:45:00,67502.453125,67512.0078125,67193.8203125,BUY,92.0,0.20255464260739994,3.8378102086207213,False,0,2335,2335,0.8401777990938756,1.912418923664117,-1.1967967830798742,22,4.14790689701615,1.837590178458423,0.4572171798386031,BTC-USD,3.0,False,
BUY,72.0,POST_FLIP_RECLAIM,True,2,2026-04-09 22:30:00,2026-04-09 23:00:00,2219.703125,2218.66015625,2160.92626953125,BUY,92.0,0.494077713849282,88.97330930257039,False,2,3326,3328,0.8396591077072526,1.924888340220046,-1.7259641104877481,25,1.6994474435319094,0.31709657320872275,2.64796020723492,ETH-USD,3.0,False,
BUY,72.0,POST_FLIP_RECLAIM,True,2,2026-05-20 23:30:00,2026-05-21 00:00:00,2136.8701171875,2134.030029296875,2121.9599609375,BUY,92.0,0.4588160867423534,75.12293723728753,False,2,7260,7262,0.8395429025823125,0.9598154609705436,-0.03464105604950289,33,1.829802674407436,1.203202777050039,0.6977567859680873,ETH-USD,3.0,False,
BUY,76.0,POST_FLIP_RECLAIM,True,1,2026-03-08 08:15:00,2026-03-08 08:30:00,0.2868657112121582,0.2867942750453949,0.2865989506244659,BUY,92.0,,,False,1,5,6,0.8395202966750387,0.3083127355174138,0.8365802250993405,64,,9.027929840239434,0.0929914511445487,TRX-USD,3.0,False,
BUY,74.0,EARLY_FLIP,False,0,2026-05-09 08:30:00,2026-05-09 08:30:00,0.3503355383872986,0.3503420650959015,0.3499023616313934,BUY,90.47292373636324,0.06253951861511226,8.476288572659941,False,0,5958,5958,0.8389400194465311,0.07907915656840919,-0.030684005781233013,45,13.414558314873355,6.785001719985371,0.12364625007764034,TRX-USD,3.0,False,
BUY,68.0,EARLY_FLIP,False,0,2026-05-05 13:30:00,2026-05-05 13:30:00,4539.85009765625,4543.080078125,4530.330078125,BUY,81.91014765849486,0.1300687145645416,34.687689992539575,False,0,5210,5210,0.8387959361182273,0.11124360628905505,0.025329081776150505,31,6.448867730617935,4.0,0.20969898402955683,PAXG-USD,3.0,False,
BUY,85.0,POST_FLIP_RECLAIM,True,3,2026-05-13 14:00:00,2026-05-13 14:45:00,58.459999084472656,58.38999938964844,58.06999969482422,BUY,92.0,0.23092799089021632,20.836765397181438,False,3,5110,5113,0.8381828363677556,3.7461489240609,-2.514535458479506,9,3.6296285830773525,1.2564165264681717,0.667121785419295,LTC-USD,3.0,False,
BUY,74.0,EARLY_FLIP,False,0,2026-04-30 08:30:00,2026-04-30 08:30:00,0.3235679864883423,0.3235679864883423,0.3231307566165924,BUY,92.0,0.04387632733587929,29.116944525417022,False,0,5094,5094,0.837633115166592,0.030109218449794327,0.7382238784799509,61,19.09077550530599,6.198827619112408,0.13512766713885976,TRX-USD,3.0,False,
BUY,94.0,EARLY_FLIP,False,0,2026-05-05 21:45:00,2026-05-05 21:45:00,630.739990234375,630.739990234375,628.5599975585938,BUY,80.46983506944444,0.2317001940382681,21.185800481443707,True,0,5819,5819,0.8371166215278355,0.4645325682762721,0.7943066625224355,64,3.612930170397594,2.4220399249657025,0.3456246170424666,BNB-USD,3.0,False,
BUY,80.0,POST_FLIP_RECLAIM,True,1,2026-03-20 12:30:00,2026-03-20 12:45:00,89.43587493896484,89.36178588867188,88.82178497314453,BUY,92.0,0.26051950008441005,26.508432226606782,False,1,1366,1367,0.8351262469674872,1.3217102540669732,0.20260116003879364,10,3.205618952504134,1.2162753137035656,0.6866259945904211,SOL-USD,3.0,False,
BUY,78.0,EARLY_FLIP,False,0,2026-04-24 20:30:00,2026-04-24 20:30:00,56.290000915527344,56.29999923706055,56.130001068115234,BUY,88.64057047235659,0.2867790086263883,38.497626187274975,False,0,3318,3318,0.8349571830904212,0.35530424531274757,0.23094199911819435,30,2.911500346868804,2.937486588942136,0.2842420408772353,LTC-USD,3.0,False,
BUY,75.0,POST_FLIP_RECLAIM,True,1,2026-04-24 18:00:00,2026-04-24 18:15:00,86.26000213623047,86.18000030517578,85.22000122070312,BUY,92.0,0.31135123406925486,81.93547551487202,False,1,4748,4749,0.8346872279993997,0.7999100676076134,0.1275221512026379,39,2.6808540858833965,0.6923082566115247,1.2056583465936737,SOL-USD,3.0,False,
BUY,90.0,POST_FLIP_RECLAIM,True,1,2026-04-25 02:30:00,2026-04-25 02:45:00,0.251800000667572,0.2515999972820282,0.2511000037193298,BUY,92.0,0.30069217609740284,33.24297836965209,False,1,4782,4783,0.8339915961711946,0.873712244967063,0.0,56,2.7735726515911763,2.999999999999762,0.27799719872375356,ADA-USD,3.0,False,
BUY,78.0,EARLY_FLIP,False,0,2026-04-25 12:30:00,2026-04-25 12:30:00,0.251800000667572,0.2520000040531158,0.2504000067710876,BUY,90.79585125119357,0.2524675683743105,19.924241292613104,False,0,4822,4822,0.8339915961711946,1.4297066424145373,-0.9928505199309836,17,3.3033613051428126,1.4999999999999405,0.5559943974474851,ADA-USD,3.0,False,
BUY,74.92728934949851,EARLY_FLIP,False,0,2026-04-25 14:30:00,2026-04-25 14:30:00,0.251800000667572,0.2518999874591827,0.250900000333786,BUY,74.63644674749253,0.26097744515744775,26.588146107261835,True,0,4830,4830,0.8339915961711946,1.4297066424145373,-0.5957150462433316,9,3.195646258503478,2.3333222954402464,0.35742666060362605,ADA-USD,3.0,False,
BUY,75.34047871984626,EARLY_FLIP,False,0,2026-04-06 11:30:00,2026-04-06 11:30:00,82.15205383300781,82.15205383300781,81.79641723632812,BUY,76.70239359923133,0.2874128896966916,5.490911210368151,True,0,2994,2994,0.8338352912944238,1.2003249678626176,-0.06726515286175475,24,2.901175699441924,1.926159522890119,0.4329004329004329,SOL-USD,3.0,False,
BUY,68.0,EARLY_FLIP,False,0,2026-04-30 18:45:00,2026-04-30 18:45:00,9.121999740600586,9.130000114440918,9.100000381469728,BUY,81.0376066195677,0.2521365970401043,6.500161241442736,False,0,5327,5327,0.8331529903994831,0.4713798377645616,0.43849992315820874,62,3.304371519962108,3.4546558002430396,0.24116816220616527,LINK-USD,3.0,False,
BUY,85.0,POST_FLIP_RECLAIM,True,3,2026-05-09 12:15:00,2026-05-09 13:00:00,2318.300048828125,2317.139892578125,2311.18994140625,BUY,92.0,0.17629753703981382,16.393567788280038,False,3,6159,6162,0.8325086667655881,0.7609082667132278,0.5051098085176359,49,4.722179791868449,2.7144524945919035,0.3066948743528294,ETH-USD,3.0,False,
BUY,78.0,EARLY_FLIP,False,0,2026-05-09 13:00:00,2026-05-09 13:00:00,2318.300048828125,2319.0,2311.18994140625,BUY,92.0,0.17629753703981382,8.910457261942259,False,0,6162,6162,0.8325086667655881,0.7609082667132278,0.5051098085176359,49,4.722179791868449,2.7144524945919035,0.3066948743528294,ETH-USD,3.0,False,
BUY,79.03977630406182,EARLY_FLIP,False,0,2026-04-24 21:30:00,2026-04-24 21:30:00,9.369999885559082,9.371000289916992,9.30799961090088,BUY,75.1988815203091,0.3361792880983207,22.49511936228305,True,0,4762,4762,0.8324447130972055,0.6936988386038193,0.6083261570273126,63,2.4761927416948555,1.25806005045226,0.6616891719898027,LINK-USD,3.0,False,
BUY,77.57713924049926,EARLY_FLIP,False,0,2026-04-12 13:45:00,2026-04-12 13:45:00,0.3202923238277435,0.3202923238277435,0.3200481235980987,BUY,77.88569620249632,0.053980037295738484,5.963534189222429,False,0,3387,3387,0.8310794961342296,0.05513980490037105,0.6214905482130415,40,15.396052647778369,10.900414937759564,0.07624292294189004,TRX-USD,3.0,False,
BUY,79.0,EARLY_FLIP,False,0,2026-04-06 09:15:00,2026-04-06 09:15:00,4651.12255859375,4652.83056640625,4612.298828125,BUY,87.11659457323456,0.2443321566970627,74.05246997949938,True,0,2409,2409,0.8309380957365069,0.7569787157607176,-0.08227390502061886,30,3.4008544228042505,0.99547232458402,0.8347174253023384,PAXG-USD,3.0,False,
BUY,68.0,EARLY_FLIP,False,0,2026-04-24 18:00:00,2026-04-24 18:00:00,4690.0,4693.72998046875,4668.39990234375,BUY,92.0,0.14683314732142858,18.863638973194373,False,0,4172,4172,0.8307027918443497,0.14072702891791045,0.22707680903518124,12,5.657460913957528,1.8036937405339422,0.4605564532249467,PAXG-USD,3.0,False,
BUY,82.0,EARLY_FLIP,False,0,2026-04-20 21:15:00,2026-04-20 21:15:00,85.5199966430664,85.83000183105469,84.91000366210938,BUY,92.0,0.47023231611764843,48.66237353166954,False,0,4377,4377,0.8302230375786056,1.2043952522540036,-0.22216419488964365,27,1.7655592972280756,1.1639588258101634,0.7132752629808328,SOL-USD,3.0,False,
BUY,82.0,EARLY_FLIP,False,0,2026-04-26 09:00:00,2026-04-26 09:00:00,77590.3984375,77590.40625,77471.84375,BUY,92.0,0.10574503124574004,10.289520998141176,False,0,4904,4904,0.8279958930968726,0.31442155526049204,0.6757440489525776,26,7.830116302795348,5.418978583196046,0.15279556477016576,BTC-USD,3.0,False,
BUY,78.0,EARLY_FLIP,False,0,2026-04-06 21:45:00,2026-04-06 21:45:00,69660.390625,69660.390625,69206.546875,BUY,92.0,0.26679901582470184,34.81933850746672,False,0,3035,3035,0.8278893246588079,1.9718320916320586,-1.5799868334430547,8,3.1030448972973947,1.270725745369414,0.6515090511667656,BTC-USD,3.0,False,
BUY,85.0,POST_FLIP_RECLAIM,True,3,2026-05-09 14:15:00,2026-05-09 15:00:00,2318.409912109375,2318.320068359375,2311.010009765625,BUY,92.0,0.16008346430166429,10.00237027458469,False,3,6167,6170,0.8277304822862434,0.7656109434008758,0.3696528519228782,41,5.170618251529418,2.5933025404157046,0.31918006842100216,ETH-USD,3.0,False,
BUY,78.0,EARLY_FLIP,False,0,2026-05-09 15:00:00,2026-05-09 15:00:00,2318.409912109375,2319.02001953125,2311.010009765625,BUY,92.0,0.16008346430166429,28.872890604715764,False,0,6170,6170,0.8277304822862434,0.7656109434008758,0.3696528519228782,41,5.170618251529418,2.5933025404157046,0.31918006842100216,ETH-USD,3.0,False,
BUY,75.0,POST_FLIP_RECLAIM,True,1,2026-03-25 05:45:00,2026-03-25 06:00:00,56.21159744262695,56.03264999389648,55.915489196777344,BUY,92.0,0.2135634610958035,62.70617831848998,False,1,379,380,0.8274013569783878,0.3535060455566826,0.4338492540446281,61,3.874264599070249,1.5706942529920014,0.5267742944893816,LTC-USD,3.0,False,
BUY,77.0,EARLY_FLIP,False,0,2026-03-17 20:30:00,2026-03-17 20:30:00,2336.93310546875,2342.994873046875,2314.16064453125,BUY,92.0,0.33762634553183896,66.38740127294601,False,0,1110,1110,0.8245649481753073,1.2910362828217656,-0.5586979128251984,6,2.442241131616753,0.8461769372614607,0.9744592553466446,ETH-USD,3.0,False,
BUY,77.0,POST_FLIP_RECLAIM,True,1,2026-05-15 07:00:00,2026-05-15 07:15:00,0.1164700016379356,0.1161300018429756,0.1150799989700317,BUY,81.60393040565029,0.4225475882308565,69.87663406672989,True,1,6714,6715,0.8242464547371603,4.936893960654294,-3.339916054788719,4,1.9506594705419025,0.6906460552199225,1.1934426447635256,DOGE-USD,3.0,False,
BUY,92.0,EARLY_FLIP,False,0,2026-04-03 19:45:00,2026-04-03 19:45:00,53.004093170166016,53.00485610961914,52.89722442626953,BUY,92.0,0.11274078866733767,19.69698406600878,False,0,1299,1299,0.8240333278036489,0.4179433820293414,0.3240011212904484,34,7.309096712416214,4.086989112975192,0.20162356811461632,LTC-USD,3.0,False,
BUY,83.0,POST_FLIP_RECLAIM,True,1,2026-04-17 04:30:00,2026-04-17 04:45:00,1.3359999656677246,1.3329999446868896,1.3209999799728394,BUY,92.0,0.7752357990910419,36.790346317765504,False,1,4022,4023,0.8233560985011394,3.8173652961762015,0.6736574231876351,64,1.0620718231362873,0.733336512250753,1.1227534491281481,DOT-USD,3.0,False,
BUY,77.0,POST_FLIP_RECLAIM,True,2,2026-04-20 13:45:00,2026-04-20 14:15:00,627.1199951171875,624.47998046875,616.8900146484375,BUY,92.0,0.265043357813448,48.1639154442303,False,2,4347,4349,0.8212183400562973,0.9376203802453669,0.23759252550966284,55,3.0984301845221704,0.5034246575342466,1.631263641472373,BNB-USD,3.0,False,
BUY,88.0,EARLY_FLIP,False,0,2026-04-03 23:15:00,2026-04-03 23:15:00,53.00568771362305,53.00568771362305,52.891998291015625,BUY,92.0,0.13122281413824763,40.66182650270027,False,0,1313,1313,0.8210002890942383,-0.012846233890840693,0.3389966393244594,20,6.256536216555202,3.8277690165419584,0.21448532697407574,LTC-USD,3.0,False,
BUY,72.0,POST_FLIP_RECLAIM,True,2,2026-05-09 05:45:00,2026-05-09 06:15:00,0.3503981530666351,0.3502121865749359,0.3498646318912506,BUY,92.0,0.06451250194451824,59.645719278158076,False,2,5947,5949,0.8209205240847827,0.14149373531298687,0.24860064856116595,54,12.724983520105717,5.391520500503402,0.15226141197239887,TRX-USD,3.0,False,
BUY,75.0,POST_FLIP_RECLAIM,True,1,2026-05-17 14:45:00,2026-05-17 15:00:00,0.3544048368930816,0.3543927073478699,0.3539977371692657,BUY,88.2104731953349,0.04101367309439145,56.87358033255683,False,1,6751,6752,0.8208560936634518,0.022612119406454155,0.15058208338096565,30,20.014205793621116,7.146046852122986,0.11486855749057781,TRX-USD,3.0,False,
BUY,82.0,EARLY_FLIP,False,0,2026-05-17 16:00:00,2026-05-17 16:00:00,0.2560000121593475,0.2560000121593475,0.2554999887943268,BUY,92.0,0.18694220952445573,4.863382830186728,False,0,6942,6942,0.8203088847587541,4.023441388089677,-1.8750083673508593,5,4.388034606231834,4.199785433306097,0.19532161768393055,ADA-USD,3.0,False,
BUY,70.0,POST_FLIP_RECLAIM,True,3,2026-03-21 04:15:00,2026-03-21 05:00:00,90.0204086303711,89.71235656738281,88.68592071533203,BUY,83.37351007051923,0.3163513464674862,84.8159827614317,False,3,1429,1432,0.8201095756433564,0.20637918562812335,0.23857640653080664,24,2.592401090752573,0.5532204397589779,1.4824281908323096,SOL-USD,3.0,False,
BUY,78.0,EARLY_FLIP,False,0,2026-04-06 16:15:00,2026-04-06 16:15:00,0.2574210166931152,0.2579245865345001,0.2550405859947204,BUY,92.0,0.2935201432564533,28.21035745356036,False,0,3013,3013,0.8196590355487193,4.8423604383431735,-4.54964078051165,4,2.7925137486478055,0.8863835540977271,0.9247227475729416,ADA-USD,3.0,False,
BUY,94.0,POST_FLIP_RECLAIM,True,3,2026-04-08 08:00:00,2026-04-08 08:45:00,0.0944151282310485,0.0943863466382026,0.0938778296113014,BUY,92.0,0.48482848057492844,22.094696709859264,True,3,3172,3175,0.8178069384093547,1.7532258054333234,-0.4739514514624667,33,1.6867964056888065,1.437065797684403,0.5690810676359546,DOGE-USD,3.0,False,
BUY,90.0,POST_FLIP_RECLAIM,True,1,2026-04-12 14:30:00,2026-04-12 14:45:00,0.3203395009040832,0.3203110098838806,0.3200481235980987,BUY,92.0,0.04630944528477991,12.936699770444656,False,1,3390,3391,0.8162298896343118,0.006893786381934374,0.3595932945135322,36,17.625559637238286,8.973611537281565,0.09095890614868066,TRX-USD,3.0,False,
BUY,90.0,EARLY_FLIP,False,0,2026-03-25 10:30:00,2026-03-25 10:30:00,56.218536376953125,56.22174072265625,56.01288604736328,BUY,90.4840096576381,0.1554756919696311,4.186547836580234,True,0,398,398,0.8149564453641206,0.5567485936415172,0.25796357446032364,43,5.241696853314569,2.227842700797591,0.36580520028292735,LTC-USD,3.0,False,
BUY,88.0,EARLY_FLIP,False,0,2026-05-09 22:15:00,2026-05-09 22:15:00,80406.7578125,80409.7890625,80220.796875,BUY,92.0,0.11736156516139931,40.64188278251801,False,0,6199,6199,0.8148607689516146,0.0,0.45675964930264235,13,6.94316548889743,3.523337394446078,0.23127525914381614,BTC-USD,3.0,False,
BUY,80.0,POST_FLIP_RECLAIM,True,1,2026-03-25 15:15:00,2026-03-25 15:30:00,9.70126247406006,9.659581184387209,9.63249969482422,BUY,92.0,0.2279932934665163,51.53211478720439,False,1,1857,1858,0.8146562829963641,0.9359242767100654,-0.2891714739851533,14,3.573158975906485,1.1493419136512528,0.7088023792748908,AVAX-USD,3.0,False,
BUY,74.0,EARLY_FLIP,False,0,2026-05-09 19:15:00,2026-05-09 19:15:00,80407.0,80407.0,80257.65625,BUY,92.0,0.0972833910604798,32.4539948950459,False,0,6187,6187,0.8145571125648265,0.23157576454786274,0.4705941335953337,25,8.37303370786517,4.385593220338984,0.18573476189883964,BTC-USD,3.0,False,
BUY,75.0,POST_FLIP_RECLAIM,True,1,2026-05-07 17:00:00,2026-05-07 17:15:00,0.3468591272830963,0.3465447127819061,0.3447927236557007,BUY,92.0,0.10331883170605427,90.98833018596262,False,1,5800,5801,0.8142259663718888,0.08993302580082022,0.12036607991244128,31,7.8807120921420255,1.3667306055929465,0.5957472255614285,TRX-USD,3.0,False,
BUY,74.0,EARLY_FLIP,False,0,2026-05-08 06:30:00,2026-05-08 06:30:00,0.3487018048763275,0.3487018048763275,0.348518043756485,BUY,91.99839323627688,0.06374152527933709,40.83738709885307,False,0,5854,5854,0.8140940410107416,0.5395329136187532,0.3270973842037911,32,12.7718004463041,15.448102497567,0.05269864315950502,TRX-USD,3.0,False,
BUY,75.0,POST_FLIP_RECLAIM,True,1,2026-04-06 14:45:00,2026-04-06 15:00:00,1.3449153900146484,1.3444336652755735,1.337836980819702,BUY,88.19044749219157,0.20666290541812377,64.80625500206837,False,1,3007,3008,0.8136878246773968,2.1905929887409714,-1.5829507759639099,9,3.9372708083781665,1.546027148101942,0.526308885116514,XRP-USD,3.0,False,
BUY,85.0,POST_FLIP_RECLAIM,True,3,2026-05-03 03:30:00,2026-05-03 04:15:00,78497.0234375,78482.609375,78416.140625,BUY,92.0,0.07696777287662451,32.57946714648455,False,3,5554,5557,0.8134265441394622,0.5376597181879608,0.18159526152414818,1,10.568404329995936,7.894330145851443,0.1030393369812291,BTC-USD,3.0,False,
BUY,75.0,POST_FLIP_RECLAIM,True,1,2026-05-15 07:00:00,2026-05-15 07:15:00,684.3800048828125,682.760009765625,677.239990234375,BUY,92.0,0.23639774323853582,74.07110402207104,False,1,6714,6715,0.8124137933494707,2.2326820169872477,-1.4641017358427566,42,3.436639378277436,0.778709545058214,1.0432821820473988,BNB-USD,3.0,False,
BUY,75.0,POST_FLIP_RECLAIM,True,1,2026-03-18 00:45:00,2026-03-18 01:00:00,0.1009115800261497,0.1005830541253089,0.0997582376003265,BUY,92.0,0.3516733525571753,93.35232780067953,False,1,1127,1128,0.8108313842099911,1.5889400886273848,-1.1002705749202213,38,2.3056378264490927,0.709436107468427,1.1429237611028653,DOGE-USD,3.0,False,
BUY,79.23530386488825,EARLY_FLIP,False,0,2026-04-18 09:45:00,2026-04-18 09:45:00,0.3274782598018646,0.3275019824504852,0.3270284235477447,BUY,76.17651932444127,0.06523014140083265,19.74860609316843,True,0,3947,3947,0.8103948664890179,0.2506291437647537,0.594275007878801,51,12.423625782277906,5.899628991651585,0.13736369992685762,TRX-USD,3.0,False,
BUY,78.0,EARLY_FLIP,False,0,2026-05-09 13:00:00,2026-05-09 13:00:00,80410.8984375,80425.578125,80345.9296875,BUY,81.87408501844823,0.1275382933069843,16.08015863357637,False,0,6162,6162,0.8096694759679166,0.3448595810871797,0.4092456761390106,50,6.348442142149766,10.02116402116402,0.08079595087536233,BTC-USD,3.0,False,
BUY,68.0,EARLY_FLIP,False,0,2026-04-30 18:00:00,2026-04-30 18:00:00,76130.0,76206.0078125,75949.9921875,BUY,92.0,0.17935354351579064,28.55147995084893,False,0,5324,5324,0.8094090700118218,0.3704190200972022,0.7062651878365953,59,4.51292488648578,3.4232021179636303,0.23644793445422302,BTC-USD,3.0,False,
BUY,78.0,EARLY_FLIP,False,0,2026-05-10 04:45:00,2026-05-10 04:45:00,1.4222999811172483,1.4225000143051147,1.4208999872207642,BUY,81.9437516524837,0.11550708717620865,16.157941854996917,False,0,6225,6225,0.8085496102334918,0.7523017333582275,0.6890302056379287,63,7.00000000000027,8.21432220708593,0.09843168917041162,XRP-USD,3.0,False,
BUY,75.0,POST_FLIP_RECLAIM,True,3,2026-04-29 06:00:00,2026-04-29 06:45:00,624.5800170898438,623.8300170898438,622.72998046875,BUY,92.0,0.09389400938546413,12.058862442044052,False,3,5180,5183,0.8085413645634337,1.4617830594953503,-1.3016754715742092,43,8.611213535936246,2.729669097027482,0.29620490096909846,BNB-USD,3.0,False,
BUY,70.0,POST_FLIP_RECLAIM,True,1,2026-04-29 07:30:00,2026-04-29 07:45:00,624.5800170898438,624.2000122070312,623.47998046875,BUY,91.94880027014698,0.09800949809563018,49.32698623541962,False,1,5186,5187,0.8085413645634337,1.4617830594953503,-1.1575845057601695,39,8.249622539384099,4.590745158963547,0.1761242100282426,BNB-USD,3.0,False,
BUY,78.99718224159001,EARLY_FLIP,False,0,2026-05-07 17:30:00,2026-05-07 17:30:00,56.93999862670898,56.93999862670898,56.63999938964844,BUY,74.98591120795004,0.2659439739845606,9.740282012017929,True,0,4554,4554,0.8078730422626922,1.5279222916536324,-0.8385969658349981,9,3.037756525025054,1.5333468967359423,0.5268690626905257,LTC-USD,3.0,False,
BUY,79.35823695935372,EARLY_FLIP,False,0,2026-03-25 15:30:00,2026-03-25 15:30:00,92.50146484375,92.5467758178711,91.8374252319336,BUY,76.79118479676859,0.26667522402139476,4.496727568757595,True,0,1858,1858,0.80716066310183,1.5530726920498514,-0.7372682680278501,20,3.0267553578095927,1.1243838827165455,0.7178692931383055,SOL-USD,3.0,False,
BUY,75.0,POST_FLIP_RECLAIM,True,1,2026-05-07 13:15:00,2026-05-07 13:30:00,10.04699993133545,9.968000411987305,9.939000129699709,BUY,83.75945899410291,0.413058860523192,89.5715087632019,False,1,5977,5978,0.8062140799994837,2.4086755032703886,-2.3091505179428315,5,1.9518140319718844,0.750004415166994,1.074945778579149,LINK-USD,3.0,False,
BUY,77.0,EARLY_FLIP,False,0,2026-03-17 15:15:00,2026-03-17 15:15:00,1.6247131824493408,1.6251134872436523,1.6020290851593018,BUY,92.0,0.3142183121986594,99.09004459468945,False,0,1089,1089,0.8059310230872483,2.436481048393428,-0.05763410917918023,2,2.5648760489099423,0.5772355587320273,1.3961908806477208,DOT-USD,3.0,False,
BUY,84.0,EARLY_FLIP,False,0,2026-03-08 18:15:00,2026-03-08 18:15:00,621.2000122070312,621.2000122070312,620.038330078125,BUY,80.82942270636632,0.1583701137610006,18.265823031855508,True,0,237,237,0.8044417715090214,1.8870493953422476,0.3684904145232228,64,5.079504916710611,4.301686544422845,0.1870061342688913,BNB-USD,3.0,False,
BUY,68.0,EARLY_FLIP,False,0,2026-04-03 10:30:00,2026-04-03 10:30:00,1.3182333707809448,1.318292260169983,1.304077386856079,BUY,92.0,0.2451787274383606,25.30092058631513,False,0,2702,2702,0.8042489593415459,0.531282693667463,-0.18998669125548476,36,3.280255867808674,0.7489326225905061,1.0738602313245542,XRP-USD,3.0,False,
BUY,83.0,POST_FLIP_RECLAIM,True,2,2026-04-29 08:30:00,2026-04-29 09:00:00,624.6099853515625,624.530029296875,622.5999755859375,BUY,92.0,0.12682300213288789,48.652710397808654,True,2,5190,5192,0.803704655541886,2.2862215777228174,-1.9388075175817723,34,6.337215189873418,2.497510020648609,0.32180237472407097,BNB-USD,3.0,False,
BUY,90.0,POST_FLIP_RECLAIM,True,1,2026-04-03 17:45:00,2026-04-03 18:00:00,53.0150032043457,52.94010925292969,52.83110427856445,BUY,92.0,0.11455912292137824,28.291469317870867,False,1,1291,1292,0.8032846041734648,0.4384365174762629,0.35473840201502926,41,7.011965382493003,2.3157359774311317,0.3468809104328708,LTC-USD,3.0,False,
BUY,77.0,POST_FLIP_RECLAIM,True,2,2026-03-20 07:30:00,2026-03-20 08:00:00,641.7041015625,640.977294921875,638.67529296875,BUY,92.0,0.15571345414464094,0.7733700964692294,False,2,1346,1348,0.8031155599181257,0.6239109426956119,-0.2505402485143166,31,5.15765040554632,1.701535547315815,0.4719945822965888,BNB-USD,3.0,False,
BUY,76.0,EARLY_FLIP,False,0,2026-04-22 17:30:00,2026-04-22 17:30:00,56.119998931884766,56.220001220703125,55.810001373291016,BUY,90.49955179858725,0.25073837417238576,10.201522437656488,True,0,3114,3114,0.8018545465149388,1.7106185009694101,-1.6215250618885704,21,3.1979729834399175,1.4516267966135066,0.552383400737422,LTC-USD,3.0,False,
BUY,69.0,EARLY_FLIP,False,0,2026-04-30 14:15:00,2026-04-30 14:15:00,0.3242400288581848,0.3242400288581848,0.3240444362163543,NEUTRAL,52.304813001705455,0.04662816679519728,11.6702017960272,True,0,5117,5117,0.8009051728495769,0.0064615811663922655,0.6886593276095183,52,17.176424206582155,13.276855096750479,0.060323409950116806,TRX-USD,3.0,False,
BUY,94.0,POST_FLIP_RECLAIM,True,1,2026-05-20 17:00:00,2026-05-20 17:15:00,0.2497999966144561,0.2495000064373016,0.2488999962806701,BUY,92.0,0.23161437764540466,1.5228487880897115,False,1,7234,7235,0.8006421458054521,1.0808651072662798,0.7606154072282542,60,3.45678948753006,2.2222259015200785,0.3602883690887526,ADA-USD,3.0,False,
BUY,75.0,POST_FLIP_RECLAIM,True,1,2026-04-01 23:15:00,2026-04-01 23:30:00,2147.451171875,2137.067138671875,2122.71435546875,BUY,92.0,0.44021508575690266,97.510987355851,False,1,2561,2562,0.8001514331579498,5.00992501102779,-4.674214071005325,2,1.8176374664266108,0.6946270306547443,1.151915197431548,ETH-USD,3.0,False,
